stop_id,coordinate_location,stop_order,line_id,line_name,stop_name,type,year,frequency,east_west
19601363," 52.581973276504755, 13.305409380050108",5,196060,A15,Holzhauser Strasse,bus,1960,15,west
1960196,"52.58482847787268, 13.29793542584195",6,196060,A15,Borsigwalder Weg,bus,1960,15,west
1960388,"52.59058892416102, 13.292054679927265",7,196060,A15,GorkiStrasse,bus,1960,15,west
19601195,"52.589503132547385, 13.283630715732999",8,196060,A15,U-Bhf. Tegel,bus,1960,15,west
19601359," 52.600011860666825, 13.281303213246002",9,196060,A15,Hermsdorfer Damm,bus,1960,15,west
196034,"52.6034575714732, 13.289613652822638",10,196060,A15,Am Flie,bus,1960,15,west
19601012,"52.61057476279662, 13.295480649416259",11,196060,A15,Schulzendorfer Strasse,bus,1960,15,west
1960125,"52.61953939324446, 13.30416069232153",12,196060,A15,Bhf. Hermsdorf,bus,1960,15,west
1960270,"52.626196524368744, 13.294495665499268",13,196060,A15,Dominikus-Krankenhaus,bus,1960,15,west
1960271,"52.62982465046043, 13.28047497184123",14,196060,A15,Donnersmarckplatz,bus,1960,15,west
1960115,"52.63311782571585, 13.28947655939645",15,196060,A15,Bhf. Frohnau,bus,1960,15,west
1960685,"52.55713317342601, 13.365513694540711",0,196061,A16,Louise-Schroeder-Platz,bus,1960,10,west
19601191,"52.550315408708514, 13.352298502985231",1,196061,A16,U-Bhf. Seestrasse,bus,1960,10,west
19601323,"52.54630154020319, 13.343855247543928 ",2,196061,A16,Afrikanische Strasse,bus,1960,10,west
19601214,"52.54371513062133, 13.339317916518894",3,196061,A16,Virchow-Krankenhaus,bus,1960,10,west
1960146,"52.53620612444645, 13.34371268088147",4,196061,A16,Bhf. PutlitzStrasse,bus,1960,10,west
19601147,"52.52628495236362, 13.343149398961996",5,196061,A16,TurmStrasse,bus,1960,10,west
1960442,"52.5179343319099, 13.342038193257153",6,196061,A16,Hansaplatz,bus,1960,10,west
19601136,"52.50960312444174, 13.351320889801638",7,196061,A16,Tiergartenstrasse,bus,1960,10,west
1960696,"52.505029017314186, 13.351822867208506",8,196061,A16,LÃ¼tzowplatz,bus,1960,10,west
1960289,"52.500023072644105, 13.35409116646997",9,196061,A16,EinemStrasse,bus,1960,10,west
1960886,"52.48515473887597, 13.345086596743203",10,196061,A16,Rathaus Sch neberg,bus,1960,10,west
1960517,"52.478545508234895, 13.34405868604117",11,196061,A16,Innsbrucker Platz,bus,1960,10,west
1960224,"52.478678991134835, 13.32860278411238",12,196061,A16,Bundesplatz,bus,1960,10,west
19601269,"52.47164544021605, 13.319516803491332",13,196061,A16,Wiesbadener Strasse,bus,1960,10,west
1960205,"52.467219717443385, 13.309473490660878",14,196061,A16,Breitenbachplatz,bus,1960,10,west
1960298,"52.46177802552459, 13.304473295414123",15,196061,A16,Englerallee,bus,1960,10,west
1960119,"52.488010147803465, 13.26315524644143",0,196062,A17,Bhf. Grunewald,bus,1960,10,west
1960433,"52.483382973651, 13.265818700272884",1,196062,A17,Hagenplatz,bus,1960,10,west
1960929,"52.47578489322442, 13.282306517997712",2,196062,A17,Rosenecke,bus,1960,10,west
19601233,"52.47539576569938, 13.290488880070722",3,196062,A17,Warnem nder Strasse,bus,1960,10,west
19601188,"52.4720831087791, 13.314909778144818",4,196062,A17,U-Bhf. RÃ¼desheimer Platz,bus,1960,10,west
1960343,"52.471408713269064, 13.327952650518178",5,196062,A17,Friedriche-Wilhelm-Platz,bus,1960,10,west
19601345,"52.46493052962428, 13.32853185257923 ",6,196062,A17,Bundesallee,bus,1960,10,west
1960891,"52.45683244954579, 13.320757398114617",7,196062,A17,Rathaus Steglitz,bus,1960,10,west
19601070,"52.44890555557147, 13.338827669086982",8,196062,A17,Stadtpark,bus,1960,10,west
1960661,"52.444386837647556, 13.338876103590831",9,196062,A17,LeonorenStrasse,bus,1960,10,west
19601067,"52.43867922703144, 13.325050443019501",10,196062,A17,Stadion Lichterfelde,bus,1960,10,west
19601283,"52.43057879952989, 13.318592903820731",11,196062,A17,Wilhelmstrasse,bus,1960,10,west
1960179,"52.42810525201655, 13.325401344478106",12,196062,A17,BismarckStrasse,bus,1960,10,west
1960784,"52.42410259117963, 13.328170432694991",13,196062,A17,Oberhofer Platz,bus,1960,10,west
1960971,"52.41629158246214, 13.323941962356194",14,196062,A17,Saaleckplatz,bus,1960,10,west
1960973,"52.450918082089416, 13.270922488527036",0,196063,A18,Saargem nder Strasse,bus,1960,20,west
19601181,"52.450279005868815, 13.270361987159156",1,196063,A18,U-Bhf. Oskar-Helene-Heim,bus,1960,20,west
19601047,"52.44594955353092, 13.267788405970709",2,196063,A18,Sophie-Charlotten-Strasse,bus,1960,20,west
1960986,"52.43828828643976, 13.262213345971533",3,196063,A18,Scharfestrasse,bus,1960,20,west
19601378," 52.43504800046437, 13.260425575475969 ",4,196063,A18,Potsdamer Strasse Ecke Clayallee,bus,1960,20,west
1960745,"52.43475141442549, 13.249262104251452",5,196063,A18,Mittelstrasse,bus,1960,20,west
19601302,"52.43229985926568, 13.235719207112487",6,196063,A18,Wolzogenstrasse,bus,1960,20,west
196088,"52.42959261918116, 13.22400013419735",7,196063,A18,Benschallee,bus,1960,20,west
19601224,"52.42599572508999, 13.209246048971062",8,196063,A18,Waldfriedhof,bus,1960,20,west
1960872,"52.423135671729796, 13.202253537880683",9,196063,A18,Quantzstrasse,bus,1960,20,west
1960613,"52.41994047416807, 13.17530094854083",10,196063,A18,Kronprinzessinen Weg,bus,1960,20,west
196035,"52.420496581432594, 13.167192967572669",11,196063,A18,Am Grossen Wannsee,bus,1960,20,west
1960839,"52.41883762088876, 13.153039190703318",12,196063,A18,Pfaueninsel-Chaussee,bus,1960,20,west
1960895,"52.418440129670444, 13.148872492834737",13,196063,A18,Rathaus Wannsee,bus,1960,20,west
19601063,"52.409430239790396, 13.14381794619846",14,196063,A18,St lpchensee,bus,1960,20,west
1960591,"52.397602179732665, 13.143663292364124",15,196063,A18,Kohlhasenbr ck,bus,1960,20,west
1960927,"52.47580089902253, 13.282411270445099",0,196064,A19,Roseneck,bus,1960,10,west
1960433,"52.483382973651, 13.265818700272884",1,196064,A19,Hagenplatz,bus,1960,10,west
1960299,"52.490558314289494, 13.276360031005654",2,196064,A19,Erdener Strasse,bus,1960,10,west
1960121,"52.496865585452014, 13.289557340809273",3,196064,A19,Bhf. Halensee,bus,1960,10,west
19601285,"52.499967660537735, 13.306987838785277",4,196064,A19,Wilmersdorfer Strasse,bus,1960,10,west
1960788,"52.50060275704949, 13.313110622018645",5,196064,A19,Olivaer Platz,bus,1960,10,west
1960531,"52.50444348896255, 13.335628270538354",6,196064,A19,Joachimstaler Strasse,bus,1960,10,west
1960207,"52.504438063129996, 13.33564615707506",7,196064,A19,Breitscheidplatz,bus,1960,10,west
19601294,"52.50188939146253, 13.342697883756577",8,196064,A19,Wittenbergplatz,bus,1960,10,west
1960773,"52.49968843634292, 13.353086438468269",9,196064,A19,Nollendorfplatz,bus,1960,10,west
19601377," 52.497900834061184, 13.362004472211375 ",10,196064,A19,Potsdamer Strasse,bus,1960,10,west
1960170,"52.49297747613118, 13.369530914840707",11,196064,A19,Bhf. Yorckstrasse,bus,1960,10,west
1960565,"52.491584280543336, 13.376725460315825",12,196064,A19,Katzbachstrasse,bus,1960,10,west
1960737,"52.49293917608851, 13.38772030059097",13,196064,A19,Mehringdamm,bus,1960,10,west
19601161,"52.48488595983176, 13.38599654703171",14,196064,A19,U-Bhf. Flughafen,bus,1960,10,west
1960324,"52.470965141866394, 13.385641462324475",15,196064,A19,Flughafen,bus,1960,10,west
19601089,"52.51271130765139, 13.323003400102502",0,196065,A2,Strasse des 17. Juni,bus,1960,10,west
19601158,"52.51164603099566, 13.322290858670174",1,196065,A2,U-Bhf. Ernst-Reuter-Platz,bus,1960,10,west
1960173,"52.506232782829265, 13.332362081097921",2,196065,A2,Bhf. Zoo,bus,1960,10,west
19601192,"52.49661912400034, 13.330712965202862",3,196065,A2,U-Bhf. Spichernstrasse,bus,1960,10,west
19601336," 52.48732335019939, 13.330965094326162",4,196065,A2,Berliner Strasse,bus,1960,10,west
1960224,"52.478678991134835, 13.32860278411238",5,196065,A2,Bundesplatz,bus,1960,10,west
1960341,"52.47128806242274, 13.328362126543809",6,196065,A2,Friedrich-Wilhelm-Platz,bus,1960,10,west
19601002,"52.46502319139203, 13.328512641123645",7,196065,A2,Schlossstrasse,bus,1960,10,west
1960113,"52.46385037171255, 13.332255352360685",8,196065,A2,Bhf. Feuerbachstrasse,bus,1960,10,west
19601331,"52.45863201901168, 13.339308585029036 ",9,196065,A2,Bergstrasse,bus,1960,10,west
19601081,"52.45105449993721, 13.337974502579238",10,196065,A2,Steglitzer Damm,bus,1960,10,west
1960662,"52.444367159567626, 13.338879863390057",11,196065,A2,Leonorenstrasse,bus,1960,10,west
1960647,"52.43629186979271, 13.345745387354132",12,196065,A2,"Lankwitz, Kirche",bus,1960,10,west
1960455,"52.43193914217683, 13.346326964020843",13,196065,A2,Havensteinstrasse,bus,1960,10,west
1960665,"52.42568078153998, 13.34761442595845",14,196065,A2,Lerbacher Weg,bus,1960,10,west
19601146,"52.41893958981137, 13.346149658204126",15,196065,A2,Trippsteinstrasse,bus,1960,10,west
19601118,"52.5705390073051, 13.231220862666484",0,196066,A20,Tegelort,bus,1960,15,west
19601222,"52.575655932178144, 13.228965833395124",1,196066,A20,Walderseestrasse,bus,1960,15,west
1960311,"52.58490937545724, 13.227619925618022",2,196066,A20,Falkenplatz,bus,1960,15,west
1960753,"52.59350028783369, 13.248862690560857",3,196066,A20,MÃ¼hlenstrasse,bus,1960,15,west
1960462,"52.59796193636089, 13.275098894138587",4,196066,A20,Heiligenseestrasse,bus,1960,15,west
1960560,"52.59678679258494, 13.276661373436578",5,196066,A20,Karolinenstrasse,bus,1960,15,west
19601195,"52.589503132547385, 13.283630715732999",6,196066,A20,U-Bhf. Tegel,bus,1960,15,west
1960447,"52.592072752436835, 13.28604590141529",7,196066,A20,Hatzfeldallee,bus,1960,15,west
1960730,"52.598400543805816, 13.298350500981082",8,196066,A20,Martin-Luther-Friedhof,bus,1960,15,west
1960334,"52.599851537868666, 13.301736158422598",9,196066,A20,Freie Scholle,bus,1960,15,west
19601389," 52.60193428053164, 13.306047505406614",10,196066,A20,Waldstrasse Ecke Waidmannslust,bus,1960,15,west
1960161,"52.60711750606285, 13.32022370793147",11,196066,A20,Bhf. Waidmannslust,bus,1960,15,west
1960798,"52.607835611203505, 13.323834478403686",12,196066,A20,Oraniendamm,bus,1960,15,west
196044,"52.613698620824124, 13.344231823340426",13,196066,A20,Am Vierrutenbert,bus,1960,15,west
1960694,"52.62095733281459, 13.358934481999336",14,196066,A20,"LÃ¼bars, Dorfaue",bus,1960,15,west
19601256,"52.59694371557204, 13.360462949429833",0,196067,A21,Wentowsteig,bus,1960,10,west
19601373," 52.59544415987805, 13.333037366087483",1,196067,A21,Oranienburger Strasse,bus,1960,10,west
19601328," 52.59166508975595, 13.326326895395114",2,196067,A21,Alt-Wittenau,bus,1960,10,west
1960111,"52.57760143817809, 13.31554154716",3,196067,A21,Bhf. Eichbornstrasse,bus,1960,10,west
1960989,"52.567891242257375, 13.31193029694028",4,196067,A21,Scharnweberstrasse,bus,1960,10,west
1960623,"52.563438249109005, 13.32713028618972",5,196067,A21,Kurt-Schumacher-Platz,bus,1960,10,west
1960563,"52.55685969560147, 13.3084342409763",6,196067,A21,Kaserne SÃ¼dtor,bus,1960,10,west
1960456,"52.53962816572025, 13.295048454368684",7,196067,A21,Heckerdamm,bus,1960,10,west
1960128,"52.530138785889896, 13.296018817180764",8,196067,A21,Bhf. Jungfernheide,bus,1960,10,west
1960687,"52.52005408723936, 13.2995133852506",9,196067,A21,Luisenplatz,bus,1960,10,west
1960554,"52.50678794910284, 13.302320269833038",10,196067,A21,Kantstrasse,bus,1960,10,west
19601102,"52.50551610729052, 13.302923303561508",11,196067,A21,Stuttgarter Platz,bus,1960,10,west
196048,"52.50571853839105, 13.295347400894903",12,196067,A21,Amtsgericht Charlottenburg,bus,1960,10,west
19601365," 52.498023305214666, 13.296217571157966",13,196067,A21,KurfÃ¼rstendamm,bus,1960,10,west
1960126,"52.48832716566947, 13.301436926268025",14,196067,A21,Bhf. Hohenzollerndamm,bus,1960,10,west
19601160,"52.490390927187676, 13.31417745809863",15,196067,A21,U-Bhf. Fehrbelliner Platz,bus,1960,10,west
1960478,"52.42653518647879, 13.728458969026482",0,196068,A22,"Hessenwinkel, Lindenstrasse",bus,1960,20,east
1960306,"52.431470149043314, 13.718708856639706",1,196068,A22,Fahlenbergstrasse Ecke FÃ¼rstenwalder Allee,bus,1960,20,east
1960969,"52.43886122089184, 13.721060252199655",2,196068,A22,S-Bhf. Wilhelmshagen,bus,1960,20,east
19601394,"52.43465069286089, 13.703692212644038 ",3,196068,A22,Zentralschule,bus,1960,20,east
19601395," 52.443318139967566, 13.68593963431219",4,196068,A22,WaldschÃ¤nke,bus,1960,20,east
1960962,"52.451628368326396, 13.691579101298974",5,196068,A22,S-Bhf. Rahnsdorf,bus,1960,20,east
1960319,"52.45479242349705, 13.701499962608066",6,196068,A22,"Fichtenau, Stadtgrenze",bus,1960,20,east
196031,"52.421845729296805, 13.539407702079252",0,196069,A23,"Altglienicke, Kirche",bus,1960,20,east
1960371,"52.40977095398672, 13.52694351354655",1,196069,A23,Gerosteig,bus,1960,20,east
1960259,"52.412460454887416, 13.528705230313825",2,196069,A23,Dankmarsteig,bus,1960,20,east
196031,"52.421845729296805, 13.539407702079252",3,196069,A23,"Altglienicke, Kirche",bus,1960,20,east
19601264,"52.53119512537686, 13.319063771537584",0,196070,A24,Wiebestrasse,bus,1960,5,west
1960393,"52.52718356053599, 13.330470683683586",1,196070,A24,GotzkowskyStrasse,bus,1960,5,west
19601098,"52.52632226250912, 13.34326443872038",2,196070,A24,StromStrasse,bus,1960,5,west
19601381," 52.52673250798154, 13.355275614926985",3,196070,A24,Rathenower Strasse,bus,1960,5,west
19601325,"52.524078460891005, 13.357069143313803 ",4,196070,A24,Alt-Moabit,bus,1960,5,west
1960537,"52.517085214536316, 13.354609198247653",5,196070,A24,John-Foster-Dulles-Allee,bus,1960,5,west
19601136,"52.50960312444174, 13.351320889801638",6,196070,A24,Tiergartenstrasse,bus,1960,5,west
1960696,"52.505029017314186, 13.351822867208506",7,196070,A24,LÃ¼tzowplatz,bus,1960,5,west
19601376,"52.50310985391171, 13.365680511254423 ",8,196070,A24,Potsdamer Strasse,bus,1960,5,west
19601354,"52.50392083524772, 13.375479875476426 ",9,196070,A24,Hafenplatz,bus,1960,5,west
196053,"52.504693895352524, 13.381969502572149",10,196070,A24,Anhalter Bhf.,bus,1960,5,west
19601167,"52.497910015148264, 13.391307667735301",11,196070,A24,U-Bhf. Hallesches Tor,bus,1960,5,west
1960382,"52.491573255885584, 13.394331623371611",12,196070,A24,Gneisenaustrasse,bus,1960,5,west
1960246,"52.48398171737193, 13.394418749054523",13,196070,A24,Columbiadamm,bus,1960,5,west
19601127,"52.48422430539437, 13.385891408286207",14,196070,A24,Tempelhofer Damm,bus,1960,5,west
1960324,"52.470965141866394, 13.385641462324475",15,196070,A24,Flughafen,bus,1960,5,west
19601205,"52.533059397499464, 13.337278814540305",0,196071,A25,Unionplatz,bus,1960,10,west
1960394,"52.52381238362036, 13.329729120795239",1,196071,A25,GotzkowskybrÃ¼cke,bus,1960,10,west
1960442,"52.5179343319099, 13.342038193257153",2,196071,A25,Hansaplatz,bus,1960,10,west
19601158,"52.51164603099566, 13.322290858670174",3,196071,A25,U-Bhf. Ernst-Reuter-Platz,bus,1960,10,west
1960173,"52.506232782829265, 13.332362081097921",4,196071,A25,Bhf. Zoo,bus,1960,10,west
19601192,"52.49661912400034, 13.330712965202862",5,196071,A25,U-Bhf. Spichernstrasse,bus,1960,10,west
1960224,"52.478678991134835, 13.32860278411238",6,196071,A25,Bundesplatz,bus,1960,10,west
1960546,"52.46896806014468, 13.332614886077709",7,196071,A25,Kaisereiche,bus,1960,10,west
1960398,"52.467636991817486, 13.347565807885369",8,196071,A25,Grazer Platz,bus,1960,10,west
196057,"52.45590179888225, 13.376512495751076",9,196071,A25,Attilaplatz,bus,1960,10,west
19601127,"52.48422430539437, 13.385891408286207",10,196071,A25,Tempelhofer Damm,bus,1960,10,west
1960390,"52.46047500564911, 13.417979057824004",11,196071,A25,Gottlieb-Dunkel-Strasse,bus,1960,10,west
1960419,"52.42955863550208, 13.453590733350595",12,196071,A25,GrÃ¼ner Weg,bus,1960,10,west
1960423,"52.437076827846255, 13.444129425003135",13,196071,A25,Gutschmidtstrasse,bus,1960,10,west
1960954,"52.51113864301491, 13.58755467300039",0,196072,A27,"S-Bhf. Kaulsdorf, Planitzstrasse",bus,1960,10,east
1960241,"52.5051288553116, 13.581585054064426",1,196072,A27,Chemnitzer Strasse,bus,1960,10,east
19601203,"52.48730877811447, 13.574932033917504",2,196072,A27,Ulmenstrasse,bus,1960,10,east
1960366,"52.46321577871702, 13.58365868698432",3,196072,A27,Gehsener Strasse,bus,1960,10,east
1960955,"52.45882190200453, 13.579564677172508",4,196072,A27,S-Bhf. KÃ¶penick,bus,1960,10,east
196076,"52.45096281111, 13.572146868709519",5,196072,A27,Bahnhofstrasse Ecke Lindenstrasse,bus,1960,10,east
1960636,"52.43861200573594, 13.592411258792163",6,196072,A27,"KÃ¶penick, Krankenhaus",bus,1960,10,east
1960237,"52.430090871325774, 13.614694292071622",7,196072,A27,Chausseehaus,bus,1960,10,east
196025,"52.41018331064196, 13.665897531850348",8,196072,A27,Alt-MÃ¼ggelheim,bus,1960,10,east
1960684,"52.48165790097863, 13.374453287679744",0,196073,A28,Loewenhardtdamm,bus,1960,7,west
1960274,"52.485078406979376, 13.376567552300232",1,196073,A28,Dudenstrasse,bus,1960,7,west
1960612,"52.48940663862394, 13.376689964763667",2,196073,A28,Kreuzbergstrasse,bus,1960,7,west
19601305,"52.49358813377981, 13.384967556749217",3,196073,A28,Yorckstrasse,bus,1960,7,west
1960737,"52.49293917608851, 13.38772030059097",4,196073,A28,Mehringdamm,bus,1960,7,west
19601320,"52.49160676567746, 13.394443897793668",5,196073,A28,Zossener Strasse,bus,1960,7,west
19601109,"52.488958649509335, 13.40781379557614",6,196073,A28,SÃ¼dstern,bus,1960,7,west
19601208,"52.493469358698874, 13.406245116325284",7,196073,A28,Urban-Krankenhause,bus,1960,7,west
19601184,"52.49844153838657, 13.406643837212261",8,196073,A28,U-Bhf. Prinzenstrasse,bus,1960,7,west
19601151,"52.499051258453434, 13.418359009880978",9,196073,A28,U-Bhf Kottbusser Tor,bus,1960,7,west
1960800,"52.501310708954215, 13.419224612073883",10,196073,A28,Oranienstrasse,bus,1960,7,west
19601221,"52.50326279588436, 13.420631417701001",11,196073,A28,Waldemarstrasse,bus,1960,7,west
1960714,"52.50228674193422, 13.42408622658593",12,196073,A28,Mariannenplatz,bus,1960,7,west
19601397,"52.505752241611106, 13.431927610647389",13,196073,A28,KÃ¶penicker Strasse Ecke Manteuffelstrasse,bus,1960,7,west
19601190,"52.50108419874335, 13.441971259873345",14,196073,A28,U-Bhf. Schlesisches Tor,bus,1960,7,west
1960457,"52.49706082077895, 13.44923941809119",15,196073,A28,Heckmannufer,bus,1960,7,west
1960927,"52.47580089902253, 13.282411270445099",0,196074,A29,Roseneck,bus,1960,10,west
196092,"52.48209270683341, 13.281182952838728",1,196074,A29,Berkaer Strasse,bus,1960,10,west
196063,"52.48590335523557, 13.284366733504768",2,196074,A29,BSC-Sportplatz,bus,1960,10,west
1960180,"52.492064537089135, 13.28493897027407",3,196074,A29,Bismarckplatz,bus,1960,10,west
1960121,"52.496865585452014, 13.289557340809273",4,196074,A29,Bhf. Halensee,bus,1960,10,west
1960530,"52.49796465694724, 13.296270941417216",5,196074,A29,Joachim-Friedrich-Strasse,bus,1960,10,west
19601285,"52.499967660537735, 13.306987838785277",6,196074,A29,Wilmersdorfer Strasse,bus,1960,10,west
1960788,"52.50060275704949, 13.313110622018645",7,196074,A29,Olivaer Platz,bus,1960,10,west
19601385," 52.50252020955797, 13.325204349014482",8,196074,A29,Uhlandstrasse,bus,1960,10,west
1960531,"52.50444348896255, 13.335628270538354",9,196074,A29,Joachimstaler Strasse,bus,1960,10,west
1960207,"52.504438063129996, 13.33564615707506",10,196074,A29,Breitscheidplatz,bus,1960,10,west
19601294,"52.50188939146253, 13.342697883756577",11,196074,A29,Wittenbergplatz,bus,1960,10,west
1960690,"52.50104544166847, 13.34692193817342",12,196074,A29,Lutherstrasse,bus,1960,10,west
19601370,"52.50531004879477, 13.35374234810531 ",13,196074,A29,LÃ¼tzowstrasse,bus,1960,10,west
19601376,"52.50310985391171, 13.365680511254423 ",14,196074,A29,Potsdamer Strasse,bus,1960,10,west
196053,"52.504693895352524, 13.381969502572149",15,196074,A29,Anhalter Bhf.,bus,1960,10,west
1960896,"52.433207520111885, 13.259531923613192",0,196075,A3,Rathaus Zehlendorf,bus,1960,10,west
19601288,"52.43922811177887, 13.262911865460357",1,196075,A3,Winifriedstrasse,bus,1960,10,west
19601382,"52.4455796617832, 13.267631906214019 ",2,196075,A3,Sundgauer Strasse,bus,1960,10,west
19601181,"52.450279005868815, 13.270361987159156",3,196075,A3,U-Bhf. Oskar-Helene-Heim,bus,1960,10,west
19601180,"52.450068186477765, 13.251215083296572",4,196075,A3,U-Bhf. Onkel-Toms-H tte,bus,1960,10,west
19601173,"52.44308074990891, 13.24046555211665",5,196075,A3,U-Bhf. Krumme Lanke,bus,1960,10,west
1960137,"52.43102570943782, 13.229881678326638",6,196075,A3,Bhf. Lindenthaler Allee,bus,1960,10,west
196088,"52.42959261918116, 13.22400013419735",7,196075,A3,Benschallee,bus,1960,10,west
19601008,"52.433980607704285, 13.212025322862429",8,196075,A3,Schopenhauerstrasse,bus,1960,10,west
1960143,"52.43378197004219, 13.193152057415048",9,196075,A3,Bhf. Nikolassee,bus,1960,10,west
196032,"52.432202091928794, 13.186661564435827",10,196075,A3,Am Beelitzhof,bus,1960,10,west
1960162,"52.42151302311533, 13.17810256503659",11,196075,A3,Bhf. Wannsee,bus,1960,10,west
196035,"52.420496581432594, 13.167192967572669",12,196075,A3,Am Grossen Wannsee,bus,1960,10,west
1960839,"52.41883762088876, 13.153039190703318",13,196075,A3,Pfaueninsel-Chaussee,bus,1960,10,west
1960895,"52.418440129670444, 13.148872492834737",14,196075,A3,Rathaus Wannsee,bus,1960,10,west
19601104,"52.41228329093362, 13.141800667623677",15,196075,A3,StÃ¶lpchensee,bus,1960,10,west
1960699,"52.52483519555124, 13.24567177943413",0,196076,A31,Machandelweg,bus,1960,15,west
19601186,"52.52596833151868, 13.241478578696297",1,196076,A31,U-Bhf. Ruhleben,bus,1960,15,west
1960338,"52.527735865422024, 13.231788317801291",2,196076,A31,Friedhof Ruhleben,bus,1960,15,west
1960569,"52.52796709321304, 13.230713275419049",3,196076,A31,Kinderheim Ruhleben,bus,1960,15,west
19601123,"52.52691807826059, 13.215807069988056",4,196076,A31,Teltower Strasse,bus,1960,15,west
1960403,"52.530981925368565, 13.205371761701368",5,196076,A31,Grenadierstrasse,bus,1960,15,west
19601097,"52.53362877636616, 13.206781830760963",6,196076,A31,Stresowplatz,bus,1960,15,west
19601343,"52.53613613360638, 13.20450629947795 ",7,196076,A31,Breite Strasse,bus,1960,15,west
1960889,"52.53480744415333, 13.199505517192808",8,196076,A31,Rathaus Spandau,bus,1960,15,west
1960215,"52.53297092580436, 13.19828647148509",9,196076,A31,Brunsb tteler Damm,bus,1960,15,west
1960757,"52.5340443007014, 13.18167584141312",10,196076,A31,Nauener Strasse,bus,1960,15,west
1960280,"52.53353984351533, 13.169416926784528",11,196076,A31,Egelpfuhlstrasse,bus,1960,15,west
1960702,"52.5331201414446, 13.158067208455051",12,196076,A31,Magistratsweg,bus,1960,15,west
19601055,"52.535940922541684, 13.156793426342295",13,196076,A31,Spandauer Strasse,bus,1960,15,west
1960429,"52.53959956967987, 13.150244533066292",14,196076,A31,Hackbuschstrasse,bus,1960,15,west
1960459,"52.541074133887626, 13.147338727333166",15,196076,A31,Heidebergplan,bus,1960,15,west
1960205,"52.467219717443385, 13.309473490660878",0,196077,A32,Breitenbachplatz,bus,1960,5,west
1960407,"52.464372021076116, 13.31646473581109",1,196077,A32,GritznerStrasse,bus,1960,5,west
19601001,"52.456909123066914, 13.320715400125325",2,196077,A32,SchlossStrasse,bus,1960,5,west
1960891,"52.45683244954579, 13.320757398114617",3,196077,A32,Rathaus Steglitz,bus,1960,5,west
19601026,"52.451462388098534, 13.33534176193218",4,196077,A32,SedanStrasse,bus,1960,5,west
19601085,"52.44812122178611, 13.340103869265922",5,196077,A32,StindeStrasse,bus,1960,5,west
1960661,"52.444386837647556, 13.338876103590831",6,196077,A32,LeonorenStrasse,bus,1960,5,west
1960647,"52.43629186979271, 13.345745387354132",7,196077,A32,"Lankwitz, Kirche",bus,1960,5,west
1960725,"52.43338754214616, 13.353023554563793",8,196077,A32,Marienfelder Strasse,bus,1960,5,west
1960711,"52.423049326436605, 13.357354547531147",9,196077,A32,Marchandstrasse,bus,1960,5,west
1960723,"52.413790430379194, 13.362098895780415",10,196077,A32,Marienfelder Allee,bus,1960,5,west
19601079,"52.42073935358918, 13.369265336797783",11,196077,A32,Stegerwaldstrasse,bus,1960,5,west
1960140,"52.42342246533686, 13.374664175181172",12,196077,A32,Bhf. Marienfelde,bus,1960,5,west
1960156,"52.4567389564548, 13.32114701824465",0,196078,A33,Bhf. Steglitz,bus,1960,10,west
19601344," 52.45435057367761, 13.328307509759025",1,196078,A33,Breite Strasse,bus,1960,10,west
1960581,"52.45309021884074, 13.33121103955973",2,196078,A33,Klingsorstrasse,bus,1960,10,west
19601027,"52.45143021733514, 13.335289250392284",3,196078,A33,Sedanstrasse,bus,1960,10,west
19601341," 52.45105788558934, 13.337947293504078 ",4,196078,A33,Bismarckstrasse,bus,1960,10,west
1960438,"52.449975911659585, 13.34671540590703",5,196078,A33,Halskestrasse,bus,1960,10,west
1960158,"52.44906892859584, 13.354097834514832",6,196078,A33,Bhf. SÃ¼dende,bus,1960,10,west
1960138,"52.446757741789085, 13.360550212856184",7,196078,A33,Bhf. Mariendorf,bus,1960,10,west
1960618,"52.445643034300396, 13.36805209564975",8,196078,A33,KurfÃ¼rstenstrasse,bus,1960,10,west
1960551,"52.44449600134536, 13.372233806361567",9,196078,A33,Kaiserstrasse/Ringstrasse,bus,1960,10,west
1960881,"52.44527453682428, 13.379492384246559",10,196078,A33,Rathaus Mariendorf,bus,1960,10,west
1960549,"52.445569639174806, 13.385736727448023",11,196078,A33,Kaiserstrasse,bus,1960,10,west
19601050,"52.553136286584845, 13.179674445908985",0,196079,A34,"Spandau, Friedhof",bus,1960,30,west
19601329,"52.54891706140618, 13.193495587303872 ",1,196079,A34,Askanierring,bus,1960,30,west
19601355," 52.54215888169655, 13.206044861619935",2,196079,A34,Hafenplatz,bus,1960,30,west
1960889,"52.53480744415333, 13.199505517192808",3,196079,A34,Rathaus Spandau,bus,1960,30,west
19601396,"52.52799171469617, 13.19527000737161",4,196079,A34,Wilhelmstrasse Ecke Pichelsdorferstrasse,bus,1960,30,west
19602,"52.521029117218866, 13.19780699419913",5,196079,A34,Adamstrasse,bus,1960,30,west
19601357," 52.51550447615084, 13.18456806294143",6,196079,A34,Heerstrasse,bus,1960,30,west
19601391," 52.50924681744358, 13.180314851039075",7,196079,A34,Weinmeisterhornweg,bus,1960,30,west
1960802,"52.4981601705565, 13.180014416479423",8,196079,A34,Ortsgrenze Gatow,bus,1960,30,west
1960364,"52.48684680676539, 13.18215147844503",9,196079,A34,"Gatow, Kirche",bus,1960,30,west
